threshold,recallSensitivity,specificity,precision,f1,accuracy,balancedAccuracy,negativePredictiveValue,tn,fp,fn,tp,auroc,auprc,brier,ece
0.043,0.9996981182705531,0.010167431812044289,0.5494871526988243,0.7091744065228943,0.5514712628211793,0.5049327750412987,0.9653846153846154,753,73307,27,89412,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.044,0.9996981182705531,0.010167431812044289,0.5494871526988243,0.7091744065228943,0.5514712628211793,0.5049327750412987,0.9653846153846154,753,73307,27,89412,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.045,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.046,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.047,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.048,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.049,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.05,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.051,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.052,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.053,0.9987924730822124,0.03193356737780178,0.554761342888726,0.7133212225261015,0.5608352344662658,0.5153630202300071,0.9563283461382935,2365,71695,108,89331,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.054,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.055,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.056,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.057,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.058,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.059,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.06,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.061,0.9959301870548642,0.08668647042938159,0.5683884758957343,0.7237339226662983,0.5840708505862421,0.5413083287421229,0.9463443396226415,6420,67640,364,89075,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.062,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.063,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.064,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.065,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.066,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.067,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.068,0.9958854638356869,0.08702403456656765,0.5684681464840509,0.7237866937531742,0.5841992917387874,0.5414547492011272,0.945985615734625,6445,67615,368,89071,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.069,0.995650666935006,0.09176343505266,0.5696866563455608,0.7247113972159038,0.586217652707356,0.543707050993833,0.9458594293667363,6796,67264,389,89050,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.07,0.9931908898802536,0.13401296246286795,0.5807210799856176,0.7329086978762728,0.6040098104575563,0.5636019261715608,0.9421872033415607,9925,64135,609,88830,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.071,0.9912677914556289,0.1652714015662976,0.589175826366645,0.7390722624907781,0.6171169242625337,0.5782695965109632,0.9400199677444129,12240,61820,781,88658,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.072,0.9902391574145507,0.17631650013502564,0.592145378690629,0.7411163689766409,0.6215573183933847,0.5832778287747882,0.9373340033019883,13058,61002,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.073,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.074,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.075,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.076,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.077,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.078,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.079,0.9902391574145507,0.1763300027005131,0.592149337754986,0.7411194698041053,0.621563434638744,0.5832845800575319,0.9373385012919897,13059,61001,873,88566,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.08,0.9902279766097564,0.17634350526600054,0.5921505699862936,0.7411173034760923,0.621563434638744,0.5832857409378784,0.9372757284340462,13060,61000,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.081,0.9902279766097564,0.17634350526600054,0.5921505699862936,0.7411173034760923,0.621563434638744,0.5832857409378784,0.9372757284340462,13060,61000,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.082,0.9902279766097564,0.17634350526600054,0.5921505699862936,0.7411173034760923,0.621563434638744,0.5832857409378784,0.9372757284340462,13060,61000,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.083,0.9902279766097564,0.17634350526600054,0.5921505699862936,0.7411173034760923,0.621563434638744,0.5832857409378784,0.9372757284340462,13060,61000,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.084,0.9902279766097564,0.17635700783148797,0.5921545291647723,0.741120404346389,0.6215695508841033,0.5832924922206222,0.9372802296376032,13061,60999,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.085,0.9902279766097564,0.17635700783148797,0.5921545291647723,0.741120404346389,0.6215695508841033,0.5832924922206222,0.9372802296376032,13061,60999,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.086,0.9902279766097564,0.17635700783148797,0.5921545291647723,0.741120404346389,0.6215695508841033,0.5832924922206222,0.9372802296376032,13061,60999,874,88565,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.087,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.088,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.089,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.09,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.091,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.092,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.093,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.094,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.095,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.096,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.097,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.098,0.9896689363700399,0.18201458277072644,0.5936818806801033,0.7421583505915298,0.6238264454216845,0.5858417595703832,0.9358511524576506,13480,60580,924,88515,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.099,0.9892105233734724,0.18732109100729138,0.5951392766091981,0.7431667366652667,0.6259793637881578,0.5882658071903819,0.9349642809003909,13873,60187,965,88474,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.1,0.9891993425686781,0.18732109100729138,0.5951365532086641,0.7431614580489627,0.6259732475427984,0.5882602167879848,0.9349012736707325,13873,60187,966,88473,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.101,0.9885732175001957,0.1931541992978666,0.5967186782927949,0.7442163872884673,0.6282729557978948,0.5908637083990311,0.9333202844653227,14305,59755,1022,88417,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.102,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.103,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.104,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.105,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.106,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.107,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.108,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.109,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.11,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.111,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.112,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.113,0.9864265029796845,0.2151498784769106,0.6028315488107359,0.7483353831799482,0.6370620003792072,0.6007881907282976,0.9292045719617448,15934,58126,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.114,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.115,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.116,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.117,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.118,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.119,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.12,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.121,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.122,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.123,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.124,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.125,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.126,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.127,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.128,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.129,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.13,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.131,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.132,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.133,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.134,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.135,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.136,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.137,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.138,0.9864265029796845,0.21516338104239804,0.6028356679193714,0.7483385569301366,0.6370681166245665,0.6007949420110412,0.929208700215756,15935,58125,1214,88225,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.139,0.9786893860620087,0.27777477720766947,0.620708972422547,0.7596372472446411,0.6611967045670004,0.6282320816348391,0.9152059791796423,20572,53488,1906,87533,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.14,0.9786893860620087,0.27777477720766947,0.620708972422547,0.7596372472446411,0.6611967045670004,0.6282320816348391,0.9152059791796423,20572,53488,1906,87533,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.141,0.9786893860620087,0.27777477720766947,0.620708972422547,0.7596372472446411,0.6611967045670004,0.6282320816348391,0.9152059791796423,20572,53488,1906,87533,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.142,0.9786893860620087,0.27777477720766947,0.620708972422547,0.7596372472446411,0.6611967045670004,0.6282320816348391,0.9152059791796423,20572,53488,1906,87533,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.143,0.9784545891613279,0.27919254658385095,0.6211150147272791,0.7598704490001477,0.6617104691771815,0.6288235678725894,0.9147496018403822,20677,53383,1927,87512,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.144,0.9784545891613279,0.27919254658385095,0.6211150147272791,0.7598704490001477,0.6617104691771815,0.6288235678725894,0.9147496018403822,20677,53383,1927,87512,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.145,0.9784545891613279,0.27919254658385095,0.6211150147272791,0.7598704490001477,0.6617104691771815,0.6288235678725894,0.9147496018403822,20677,53383,1927,87512,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.146,0.9616162971410682,0.3861868755063462,0.6542121477199254,0.7786730887625394,0.7009645318931614,0.6739015863237072,0.8928326153461946,28601,45459,3433,86006,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.147,0.9616162971410682,0.3861868755063462,0.6542121477199254,0.7786730887625394,0.7009645318931614,0.6739015863237072,0.8928326153461946,28601,45459,3433,86006,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.148,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.149,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.15,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.151,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.152,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.153,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.154,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.155,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.156,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.157,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.158,0.9615939355314795,0.38634890629219554,0.6542666088504462,0.7787043324731766,0.7010256943467544,0.6739714209118375,0.892817024463305,28613,45447,3435,86004,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.159,0.9549525374836481,0.41895760194436943,0.6649694025318821,0.7840059482010823,0.7121633771460376,0.6869550697140088,0.8850728813075848,31028,43032,4029,85410,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.16,0.9549525374836481,0.41895760194436943,0.6649694025318821,0.7840059482010823,0.7121633771460376,0.6869550697140088,0.8850728813075848,31028,43032,4029,85410,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.161,0.9549525374836481,0.41895760194436943,0.6649694025318821,0.7840059482010823,0.7121633771460376,0.6869550697140088,0.8850728813075848,31028,43032,4029,85410,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.162,0.9549525374836481,0.41895760194436943,0.6649694025318821,0.7840059482010823,0.7121633771460376,0.6869550697140088,0.8850728813075848,31028,43032,4029,85410,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.163,0.9549525374836481,0.41895760194436943,0.6649694025318821,0.7840059482010823,0.7121633771460376,0.6869550697140088,0.8850728813075848,31028,43032,4029,85410,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.164,0.9549525374836481,0.41895760194436943,0.6649694025318821,0.7840059482010823,0.7121633771460376,0.6869550697140088,0.8850728813075848,31028,43032,4029,85410,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
